pr_ab	partition	aet	cwd	tmin	ppt_djf	ppt_jja	pH	awc	depth	percent_clay	landform
1	7	278.0067138671875	560.1400146484375	0.8733000159263611	245.3549041748047	6.729700088500977	5.5050177574157715	0.05100357159972191	82.78133392333984	3.2258031368255615	8
1	2	359.9566955566406	638.623291015625	3.0899999141693115	197.29319763183594	5.391600131988525	6	0.07999999821186066	201	8.300000190734863	6
1	8	322.4632873535156	617.91998291015625	1.6066999435424805	218.11590576171875	3.5352001190185547	4.918892860412598	0.04391868785023689	176.55311584472656	2.9864706993103027	8
1	5	260.5	477.16668701171875	-0.8833000063896179	226.9221954345703	9.426899909973145	5.400000095367432	0.05999999865889549	201	3	10
1	8	285.5766906738281	444.2200012207031	-0.67330002784729	219.8115997314453	8.923100471496582	5.699999809265137	0.05000000074505806	152	3.5	7
1	8	291.2066955566406	534.97332763671875	0.75	194.48590087890625	11.859399795532227	5.5	0.05000000074505806	81	3	6
1	8	299.0199890136719	603.91998291015625	1.149999976158142	180.8852996826172	9.306400299072266	5.5	0.05000000074505806	81	3	10
1	1	283.0166931152344	504.6099853515625	-1.0700000524520874	189.62399291992187	8.460200309753418	5.699999809265137	0.05000000074505806	152	3.5	1
1	6	275.56671142578125	452.57000732421875	-2.07669997215271	200.91909790039062	8.7298002243042	5.599999904632568	0.05000000074505806	201	3.4000000953674316	7
0	4	329.4866943359375	527.67669677734375	0.3700000047683716	186.91160583496094	10.861900329589844	5.599999904632568	0.05000000074505806	201	2.5	7
1	7	287.68670654296875	538.5133056640625	-0.20999999344348907	182.6923065185547	7.986299991607666	5.699999809265137	0.05000000074505806	152	3.5	10
0	7	359.0766906738281	638.4932861328125	3.049999952316284	195.79379272460937	5.444900035858154	6	0.07999999821186066	201	8.300000190734863	6
1	4	316.4667053222656	483.376708984375	-0.11999999731779099	201.77259826660156	11.882200241088867	5.400000095367432	0.07999999821186066	76	10	6
1	3	346.54669189453125	487.8399963378906	0.96670001745224	219.39100646972656	8.487299919128418	4.960493564605713	0.0974382683634758	146.15740966796875	11.958333015441895	10
1	8	402.6966857910156	516.6500244140625	1.5932999849319458	176.2447052001953	10.435400009155273	5.60453462600708	0.10999999940395355	160.96421813964844	13.522672653198242	11
1	2	295.69329833984375	473.44329833984375	-0.48330000042915344	196.58889770507812	13.712200164794922	5.800000190734863	0.15000000596046448	13	12	11
1	8	560.086669921875	359.2732849121094	1.7833000421524048	202.96780395507812	10.973600387573242	2.713386297225952	0.04019831120967865	38.18839645385742	5.024789333343506	10
1	5	370.0367126464844	541.19671630859375	1.6399999856948853	198.63980102539062	11.03219985961914	2.1170215606689453	0.04158435016870499	62.37652587890625	5.10353422164917	7
1	9	427.9800109863281	446.1366882324219	1.7100000381469727	222.9145965576172	12.686800003051758	5.542484760284424	0.10041414201259613	140.6519317626953	11.486970901489258	11
1	8	455.7467041015625	505.2167053222656	2.6500000953674316	231.75210571289062	11.345399856567383	4.737951278686523	0.09306690096855164	139.60035705566406	11.421847343444824	6
1	2	377.1499938964844	528.97998046875	1.3899999856948853	193.42469787597656	12.074999809265137	5.4346442222595215	0.0851966142654419	120.86141967773437	10.69288158416748	10
0	1	547.66998291015625	169.61000061035156	-1.5533000230789185	243.99859619140625	15.585599899291992	0.9832038283348083	0.02542768605053425	2.20373272895813	2.034214735031128	1
1	2	350.7832946777344	429.2933044433594	-0.23999999463558197	226.36099243164062	14.613200187683105	3.801082134246826	0.05631232261657715	53.496707916259766	7.039040565490723	8
1	10	386.3299865722656	545.02001953125	1.6167000532150269	187.75120544433594	11.599800109863281	0.8617225885391235	0.01692669466137886	19.54263687133789	2.154306411743164	11
1	7	371.4132995605469	493.7933044433594	1.2132999897003174	197.65789794921875	12.21090030670166	5.7186994552612305	0.12014911323785782	90.913726806640625	12.081193923950195	11
1	4	332.5199890136719	292.16668701171875	-2.4267001152038574	199.647705078125	16.00200080871582	0.3308321237564087	0.00649848859757185	7.502800464630127	0.8270803689956665	6
1	6	283.9967041015625	527.56329345703125	0.3833000063896179	227.47909545898437	8.025099754333496	5.684534549713135	0.12690694630146027	100.75358581542969	12.865989685058594	7
1	7	382.57000732421875	547.6400146484375	2.6600000858306885	229.5319061279297	12.042099952697754	5.4839935302734375	0.09259901940822601	145.85891723632812	11.46988582611084	10
1	8	318.7666931152344	520.4766845703125	0.38670000433921814	196.85499572753906	11.116800308227539	5.400000095367432	0.07999999821186066	76	10	7
1	9	313.5332946777344	447.0133056640625	0.5299999713897705	219.85899353027344	14.740400314331055	4.365162372589111	0.02910108119249344	171.17138671875	3.6376352310180664	7
1	10	325.2167053222656	435.67999267578125	1.1799999475479126	203.6217041015625	13.495699882507324	6	0.03999999910593033	160	5	11
1	10	405.17669677734375	422.3467102050781	2.053299903869629	311.4411926269531	11.8996000289917	5.805753707885742	0.07000000029802322	115.84933471679687	12.261919975280762	1
1	10	368.4200134277344	520.7366943359375	2.1566998958587646	246.28680419921875	10.840100288391113	6.139699459075928	0.09849249571561813	175.67384338378906	13.019098281860352	7
1	9	426.30999755859375	402.1567077636719	1.3432999849319458	217.35960388183594	13.70989990234375	5.8722662925720215	0.07156260311603546	201	9.529319763183594	10
1	3	500.8699951171875	297.2300109863281	0.8299999833106995	224.90179443359375	14.662199974060059	5.417844772338867	0.06765100359916687	80.812255859375	9.655370712280273	1
1	3	369.54669189453125	503.6400146484375	2.3833000659942627	188.50120544433594	15.014599800109863	6.103496551513672	0.08069929480552673	201	10.111886978149414	7
1	3	309.04998779296875	506.55670166015625	0.7900000214576721	203.4492950439453	14.357099533081055	6.085278034210205	0.05852782353758812	189.8114776611328	5.558347702026367	6
1	6	307.143310546875	478.42669677734375	0.9032999873161316	184.04820251464844	14.259599685668945	6.099999904632568	0.05999999865889549	201	6	11
1	1	316.6600036621094	501.8467102050781	0.9067000150680542	200.33920288085937	14.86620044708252	5.756411552429199	0.08891028165817261	83.384307861328125	11.336542129516602	10
1	1	400.0367126464844	300.16668701171875	-1.0467000007629395	187.94790649414062	15.369600296020508	4.780819416046143	0.05976024270057678	94.28528594970703	8.537177085876465	12
1	3	400.0766906738281	311.9200134277344	-0.9067000150680542	226.2799072265625	13.890299797058105	5.900000095367432	0.07999999821186066	201	10	10
0	8	483.25	423.4732971191406	2.086699962615967	209.3778076171875	14.992899894714355	5.965139865875244	0.08449534326791763	77.256988525390625	10.674301147460937	10
1	3	424.9700012207031	354.5400085449219	0.6700000166893005	260.0126037597656	14.14900016784668	5.255192756652832	0.07572703808546066	70.19767761230469	9.179433822631836	6
1	5	480.79669189453125	393.2767028808594	2.0966999530792236	210.16819763183594	15.851200103759766	5.800000190734863	0.09000000357627869	69	11.5	1
1	6	170.25669860839844	433.7900085449219	-3.623300075531006	139.07369995117187	7.512800216674805	1.872251272201538	0.018415585160255432	11.049351692199707	0.7673161029815674	7
1	5	204.60000610351562	411.5267028808594	-3.2867000102996826	147.01100158691406	7.4944000244140625	6.099999904632568	0.05999999865889549	36	2.5	7
1	7	203.2133026123047	391.5166931152344	-3.680000066757202	143.1929931640625	7.631800174713135	6.099999904632568	0.05999999865889549	36	2.5	7
1	2	205.43670654296875	516.55999755859375	-2.6600000858306885	111.68840026855469	9.178400039672852	5.513405799865723	0.0720691978931427	201	5.908819675445557	11
1	10	241.58670043945312	469.489990234375	-2.2467000484466553	132.37890625	9.661700248718262	6.199999809265137	0.05000000074505806	201	3.299999952316284	11
1	3	254.3433074951172	438.5533142089844	-3.0399999618530273	134.02239990234375	9.6576995849609375	6.199999809265137	0.05000000074505806	201	3.299999952316284	7
1	2	262.4100036621094	396.7467041015625	-2.7100000381469727	127.20269775390625	11.428600311279297	6.199999809265137	0.05000000074505806	201	3.299999952316284	7
0	1	370.1000061035156	310.1366882324219	-1.773300051689148	114.69020080566406	13.83240032196045	6.400000095367432	0.03999999910593033	201	3.200000047683716	11
0	10	263.126708984375	448.8633117675781	-2.353300094604492	122.1635971069336	10.492799758911133	6.498758792877197	0.04001773148775101	201	3.499645471572876	7
0	7	366.7167053222656	925.80328369140625	9.703300476074219	109.28479766845703	2.454900026321411	6.099999904632568	0.1599999964237213	41	18.5	6
0	10	418.873291015625	830.2266845703125	8.850000381469727	136.3363037109375	3.3826000690460205	6.074962139129639	0.12910501658916473	132.68287658691406	27.637813568115234	11
0	1	415.3467102050781	839.04998779296875	8.936699867248535	134.01480102539062	3.335700035095215	6.300000190734863	0.11999999731779099	114	20.799999237060547	6
0	1	360.93670654296875	916.1500244140625	9.670000076293945	118.83439636230469	3.248699903488159	6.568669319152832	0.12562230229377747	49.133060455322266	16.92403221130371	10
0	3	358	908.91668701171875	9.556699752807617	131.08489990234375	3.280900001525879	6.308967113494873	0.2064131796360016	51.89670181274414	21.503910064697266	7
0	4	364.1366882324219	921.07330322265625	9.673299789428711	118.73290252685547	3.2400999069213867	6.699999809265137	0.12999999523162842	36	18.5	10
0	3	374.3633117675781	890.5333251953125	9.5600004196167	133.6103057861328	3.475399971008301	6.300000190734863	0.1599999964237213	41	23.299999237060547	11
0	5	426.9067077636719	814.94000244140625	9.76669979095459	216.58859252929687	7.548299789428711	2.358346700668335	0.027054153382778168	200.52239990234375	9.431296348571777	6
0	5	361.4932861328125	966.21002197265625	9.096699714660645	106.1615982055664	2.339400053024292	6.47997522354126	0.09000000357627869	52.90709686279297	26.370685577392578	10
0	10	458.1499938964844	770.67999267578125	9.8233003616333	202.09840393066406	6.79580020904541	5.650186538696289	0.06379242986440659	201	22.41848373413086	7
0	3	413.9100036621094	848.780029296875	9.743300437927246	135.3166961669922	3.4595999717712402	6.099999904632568	0.1599999964237213	51	18.5	15
0	6	374.4599914550781	951.58331298828125	8.920000076293945	115.2333984375	2.6760001182556152	6.3988356590271	0.09023292362689972	51.087345123291016	26.07670783996582	11
0	8	325.2132873535156	958.34002685546875	8.489999771118164	119.38880157470703	2.716900110244751	7.400000095367432	0.07999999821186066	28	43.400001525878906	6
0	5	364.9100036621094	951.54327392578125	8.5	113.96620178222656	2.4904000759124756	6.202291965484619	0.1295415610074997	65.82808685302734	22.145843505859375	10
0	2	368.8299865722656	931.3699951171875	9.123299598693848	116.25859832763672	2.6052000522613525	6.328628063201904	0.10427434742450714	56.35287857055664	24.672565460205078	7
0	5	379.7867126464844	853.65667724609375	8.619999885559082	150.693603515625	3.756700038909912	6.4905290603637695	0.12999999523162842	69.51530456542969	21.851530075073242	7
0	6	363.32000732421875	961.29327392578125	8.98330020904541	112.90709686279297	1.832900047302246	7.682339668273926	0.09035321325063705	81.80573272705078	30.468212127685547	10
0	8	359.7333068847656	930.44329833984375	9.613300323486328	108.19139862060547	2.9196999073028564	6.261990547180176	0.14840123057365417	54.69984436035156	22.039968490600586	10
0	1	357.4632873535156	951.30670166015625	9.40999984741211	108.66690063476562	2.8361001014709473	6.099999904632568	0.15000000596046448	15	18.5	6
0	3	415.893310546875	779.260009765625	8.3233003616333	220.9510040283203	6.902599811553955	5.672384738922119	0.09921099990606308	64.30364990234375	23.45541000366211	7
0	6	504.11669921875	695.57672119140625	6.093299865722656	226.74429321289062	6.769100189208984	5.699999809265137	0.11999999731779099	119	27.799999237060547	6
0	5	568.11328125	602.606689453125	7.159999847412109	217.98980712890625	7.536300182342529	5.599999904632568	0.15000000596046448	201	26.700000762939453	6
0	9	469.9032897949219	565.29998779296875	4.28000020980835	242.50039672851562	8.624699592590332	6.400000095367432	0.10000000149011612	147	13	11
0	1	494.80999755859375	576.32672119140625	3.853300094604492	223.1324005126953	8.287799835205078	6.099999904632568	0.09000000357627869	66	10	5
0	4	487.0332946777344	588.20330810546875	5.26669979095459	231.70370483398437	8.1147003173828125	6.099999904632568	0.14996729791164398	61.00272750854492	28.88969612121582	11
0	10	538.63671875	607.163330078125	6.336699962615967	218.13360595703125	7.40910005569458	5.599999904632568	0.14000000059604645	127	28.200000762939453	10
0	9	493.7132873535156	668.44671630859375	7.376699924468994	271.50830078125	9.375100135803223	6.099999904632568	0.12926197052001953	66	21.935638427734375	11
0	2	460.04669189453125	538.40667724609375	3.353300094604492	246.83689880371094	8.66759967803955	5.270397186279297	0.0742599293589592	171.0938720703125	13.226715087890625	10
0	7	361.33331298828125	519.59002685546875	2.0332999229431152	186.68899536132812	13.27400016784668	6.099999904632568	0.09000000357627869	119	9.399999618530273	12
0	2	506.0367126464844	581.780029296875	4.723299980163574	217.43760681152344	7.464200019836426	6.099999904632568	0.09000000357627869	66	10	10
0	7	486.760009765625	705.643310546875	6.573299884796143	213.9127960205078	7.362100124359131	5.699999809265137	0.10000000149011612	66	23.700000762939453	6
0	6	525.54669189453125	573.13671875	5.0366997718811035	259.23040771484375	9.147700309753418	5.874510765075684	0.10127445310354233	53.59810256958008	15.787551879882813	7
0	5	540.45330810546875	658.376708984375	8.010000228881836	221.08619689941406	7.581299781799316	5.656409740447998	0.1456409990787506	163.1793670654297	28.04956817626953	10
0	7	399.4566955566406	775.4967041015625	7.650000095367432	200.56170654296875	6.768700122833252	5.237796783447266	0.0983215868473053	61.41754913330078	21.259784698486328	7
0	1	446.6567077636719	718.4766845703125	7.76669979095459	192.8979949951172	6.948200225830078	5.699999809265137	0.10000000149011612	66	23.700000762939453	7
0	3	420.0232849121094	736.8800048828125	6.196700096130371	198.16580200195312	9.12720012664795	3.435992479324341	0.05371445044875145	92.283294677734375	6.6498212814331055	14
0	5	558.70001220703125	578.40667724609375	5.576700210571289	226.3509063720703	8.045000076293945	5.620639324188232	0.137616366147995	175.2007598876953	23.25322151184082	10
1	3	437.489990234375	422.9833068847656	1.5467000007629395	252.05479431152344	12.761199951171875	6.197651386260986	0.09906059503555298	201	13.030906677246094	10
1	10	335.05999755859375	509.5232849121094	1.3200000524520874	225.24530029296875	12.301799774169922	6.099999904632568	0.05999999865889549	201	6	9
1	2	500.8699951171875	297.2300109863281	0.8299999833106995	224.90179443359375	14.662199974060059	5.417844772338867	0.06765100359916687	80.812255859375	9.655370712280273	1
1	4	364.2732849121094	511.7267150878906	2.2832999229431152	189.6510009765625	14.585599899291992	6.199999809265137	0.10000000149011612	201	13.199999809265137	10
1	10	300.9800109863281	502.2200012207031	0.7032999992370605	203.43429565429687	14.595600128173828	6.108203887939453	0.06328152120113373	201	6.758852481842041	10
1	10	400.7267150878906	432.1499938964844	1.6200000047683716	194.62640380859375	14.68340015411377	5.40991735458374	0.07960330694913864	198.81820678710937	10	7
1	2	410.92999267578125	292.6600036621094	-1.3933000564575195	194.75140380859375	15.39330005645752	5.695606231689453	0.07956060767173767	62.61514663696289	10	7
0	6	483.25	423.4732971191406	2.086699962615967	209.3778076171875	14.992899894714355	5.965139865875244	0.08449534326791763	77.256988525390625	10.674301147460937	10
1	10	422.2300109863281	344.6099853515625	0.33000001311302185	266.7164001464844	14.330400466918945	5.800000190734863	0.09000000357627869	48	10	6
1	10	174.05999755859375	433.80999755859375	-3.6767001152038574	142.07200622558594	7.563799858093262	0	0	0	0	7
1	8	201.12669372558594	394.63330078125	-3.706700086593628	142.09979248046875	7.590199947357178	5.808562755584717	0.057133402675390244	34.2800407409668	2.380558490753174	6
1	6	263.7900085449219	415.91668701171875	-3.3066999912261963	125.05110168457031	10.81779956817627	0.733153223991394	0.004887687973678112	18.57321548461914	0.4154535233974457	10
0	7	218.83999633789062	472.4667053222656	-1.6933000087738037	158.57859802246094	7.928299903869629	4.077332973480225	0.027182219550013542	103.29243469238281	2.310488700866699	7
1	7	233.93670654296875	456.25	-3.566699981689453	124.64029693603516	9.633099555969238	6.199999809265137	0.05000000074505806	201	3.299999952316284	11
0	6	370.1000061035156	310.1366882324219	-1.773300051689148	114.69020080566406	13.83240032196045	6.400000095367432	0.03999999910593033	201	3.200000047683716	11
0	4	416.1567077636719	496.70001220703125	1.5132999420166016	163.10440063476562	16.314800262451172	6.599999904632568	0.11700260639190674	185.0782012939453	24.35516929626465	11
0	1	644.5133056640625	423.7567138671875	4.309999942779541	353.1866149902344	11.364999771118164	5.400000095367432	0.20000000298023224	165	34.79999923706055	14
0	4	429.9566955566406	743.67327880859375	6.553299903869629	273.5078125	9.092599868774414	5.699999809265137	0.17000000178813934	30	43.70000076293945	7
0	10	466.2900085449219	706.41668701171875	6.86329984664917	308.0989074707031	10.748700141906738	6.5	0.03999999910593033	46	3	11
0	9	542.61328125	649.66668701171875	7.206699848175049	362.27801513671875	11.4891996383667	6.400000095367432	0.10999999940395355	114	10	6
0	3	426.5533142089844	540.86328125	2.136699914932251	210.53269958496094	9.600700378417969	5.800000190734863	0.15000000596046448	214	40.29999923706055	11
0	10	306.6733093261719	634.72332763671875	1.67330002784729	189.22940063476562	9.597900390625	5.900000095367432	0.09000000357627869	69	25	12
0	9	320.95001220703125	628.6533203125	1.4466999769210815	196.59530639648437	10.116000175476074	5.895794868469238	0.09252320230007172	75.09773254394531	25.643415451049805	6
0	4	538.5333251953125	639.46331787109375	7.153299808502197	366.0624084472656	11.691699981689453	6.427358627319336	0.10794810205698013	111.74291229248047	10.752363204956055	14
0	4	277.4100036621094	597.8900146484375	0.6399999856948853	160.5919952392578	9.541600227355957	6.400000095367432	0.10999999940395355	114	10	10
0	8	325.88330078125	648.3599853515625	2.2532999515533447	185.83099365234375	10.316300392150879	5.900000095367432	0.09000000357627869	69	25	10
0	9	392.5799865722656	621.0966796875	3.700000047683716	176.17320251464844	10.13700008392334	5.800000190734863	0.07999999821186066	165	26.600000381469727	8
0	4	221.77999877929687	624.90997314453125	1.3799999952316284	113.97630310058594	10.488200187683105	6.300000190734863	0.05000000074505806	64	3	6
0	2	219.85670471191406	607.123291015625	1.399999976158142	93.2571029663086	10.658900260925293	6.346443176269531	0.059742994606494904	94.48416900634766	6.838915824890137	7
0	10	246.72329711914062	511.9233093261719	-0.8866999745368958	160.3863983154297	10.618399620056152	6.067346572875977	0.08916543424129486	76.767578125	10.11905574798584	14
0	1	212.2366943359375	621.42999267578125	0.4767000079154968	105.3989028930664	10.1427001953125	6.263247489929199	0.06632473319768906	57.5468864440918	5.735053062438965	10
0	10	203.8000030517578	700.92999267578125	0.6833000183105469	60.81930160522461	12.253700256347656	6.320051193237305	0.10261212289333344	90.23128509521484	26.21876335144043	7
0	7	178.24000549316406	595.41998291015625	-1.3133000135421753	108.98870086669922	9.685600280761719	6.300000190734863	0.0928051546216011	60.25701141357422	23.54275894165039	7
1	7	282.356689453125	605.5133056640625	2.5899999141693115	175.6446075439453	7.306600093841553	5.900000095367432	0.10000000149011612	64	10	4
1	2	226.89669799804687	585.18328857421875	0.23999999463558197	124.56839752197266	5.319900035858154	5.599999904632568	0.10017499327659607	116.92936706542969	8.2806243896484375	11
1	3	292.0067138671875	640.08001708984375	2.1666998863220215	179.98609924316406	9.660400390625	6.099999904632568	0.05000000074505806	71	3.5999999046325684	2
1	7	419.2432861328125	414.1499938964844	0.20000000298023224	204.7489013671875	12.500100135803223	1.1801294088363647	0.014751618728041649	176.76519775390625	0.632212221622467	1
0	4	295.42669677734375	418.92999267578125	-2.303299903869629	205.3896026611328	13.736800193786621	1.1633777618408203	0.03292578458786011	201	2.8535678386688232	10
1	3	336.5533142089844	470.126708984375	-0.0066999997943639755	198.08790588378906	12.70740032196045	5.599999904632568	0.07000000029802322	86	3	7
1	6	369.6966857910156	600.05328369140625	2.876699924468994	211.4528045654297	7.553199768066406	5.699999809265137	0.09000000357627869	152	12	10
1	3	362.0332946777344	581.52667236328125	2.4200000762939453	217.86819458007812	7.841300010681152	5.642887115478516	0.07857747375965118	131.72500610351562	9.429930686950684	6
1	9	293.7267150878906	612.27667236328125	1.899999976158142	220.50909423828125	7.4344000816345215	5.5195112228393555	0.051951147615909576	104.41375732421875	3.780458450317383	11
1	10	334.04998779296875	518.2567138671875	1.5467000007629395	191.68679809570312	11.149800300598145	5.699666500091553	0.08996668457984924	91.11994171142578	10	6
1	4	305.1366882324219	465.6733093261719	-0.09669999778270721	224.7238006591797	8.7108001708984375	4.245383262634277	0.050944600254297256	12.736149787902832	4.669921875	12
1	10	262.143310546875	428.18328857421875	-1.8799999952316284	217.86109924316406	10.504799842834473	5.564435005187988	0.05000000074505806	103.87442016601562	3.1610875129699707	6
1	10	272.92999267578125	568.1199951171875	-0.12330000102519989	187.04820251464844	9.253600120544434	5.5	0.05000000074505806	81	3	10
1	8	282.2467041015625	455.4932861328125	-2.049999952316284	196.80470275878906	8.236599922180176	5.599999904632568	0.05000000074505806	201	3.4000000953674316	10
1	1	291.5433044433594	503.2633056640625	0.29670000076293945	248.8426055908203	5.967599868774414	5	0.019999999552965164	201	0.5	11
1	1	301.4833068847656	579.06671142578125	0.8467000126838684	218.89169311523437	5.256899833679199	4.5	0.07000000029802322	201	5.5	9
0	8	359.0766906738281	638.4932861328125	3.049999952316284	195.79379272460937	5.444900035858154	6	0.07999999821186066	201	8.300000190734863	6
1	9	329.6700134277344	486.2633056640625	-0.2167000025510788	207.04879760742187	11.843700408935547	5.413100242614746	0.08131001144647598	112.61164855957031	10.174668312072754	7
1	2	312.2132873535156	487.7366943359375	0.14000000059604645	202.74879455566406	9.536100387573242	4.298068523406982	0.06905630230903625	110.65888214111328	8.582280158996582	7
1	10	369.6099853515625	360.95001220703125	-0.916700005531311	220.16600036621094	15.217599868774414	6.097800254821777	0.12021997570991516	63.626041412353516	27.78341293334961	10
1	4	560.086669921875	359.2732849121094	1.7833000421524048	202.96780395507812	10.973600387573242	2.713386297225952	0.04019831120967865	38.18839645385742	5.024789333343506	10
1	1	364.4599914550781	525.78997802734375	1.6467000246047974	213.82069396972656	11.30739974975586	5.402275562286377	0.08039823174476624	131.322998046875	10.011378288269043	2
1	9	372.06671142578125	528.1400146484375	2.5632998943328857	225.5959014892578	11.4306001663208	5.4312520027160645	0.08468779176473618	137.1565704345703	10.54690933227539	7
1	1	354.3999938964844	515.70001220703125	0.17669999599456787	176.35980224609375	10.742400169372559	5.599999904632568	0.10999999940395355	127	14	7
1	10	327.0267028808594	304.9632873535156	-2.5232999324798584	195.50439453125	15.34000015258789	5.599999904632568	0.10999999940395355	127	14	10
1	10	350.7832946777344	429.2933044433594	-0.23999999463558197	226.36099243164062	14.613200187683105	3.801082134246826	0.05631232261657715	53.496707916259766	7.039040565490723	8
1	2	362.29669189453125	210.88999938964844	-2.759999990463257	226.2624053955078	20.38159942626953	6.000007152557373	0.10000140219926834	70.99951171875	10.001254081726074	11
1	7	365.2567138671875	215.57000732421875	-2.853300094604492	227.09100341796875	20.324399948120117	4.7642364501953125	0.07940393686294556	56.37679672241211	7.940393924713135	10
1	7	287.1133117675781	493.54669189453125	-0.3400000035762787	179.27499389648437	12.708000183105469	5.800000190734863	0.15000000596046448	13	12	6
1	7	320.6499938964844	503.4233093261719	0.03669999912381172	199.63169860839844	11.558600425720215	5.400000095367432	0.07999999821186066	76	10	6
0	7	582.353271484375	598.530029296875	8.116700172424316	253.88499450683594	8.392600059509277	5.281179428100586	0.10382276773452759	109.3855972290039	28.091781616210937	11
0	5	456.4732971191406	574.28997802734375	5.449999809265137	296.5527038574219	12.437899589538574	5.841431140899658	0.12724792957305908	73.3599853515625	21.797412872314453	6
0	8	456.8432922363281	606.5966796875	5.1433000564575195	290.11090087890625	10.7076997756958	5.800000190734863	0.12999999523162842	71	22.5	6
0	7	561.9000244140625	525.489990234375	7.7133002281188965	213.15179443359375	6.948599815368652	5.699999809265137	0.1599999964237213	178	28.399999618530273	7
1	1	269.75	416.0433044433594	-1.8300000429153442	239.3887939453125	16.03070068359375	5.9331278800964355	0.06668723374605179	87.3127670288086	9.337447166442871	11
1	10	334.2132873535156	393.7232971191406	-1.7799999713897705	319.293701171875	13.912099838256836	5.966365337371826	0.06670433282852173	95.64783477783203	9.006779670715332	10
1	3	344.3966979980469	351.1033020019531	-0.8833000063896179	307.2948913574219	16.07430076599121	6.081531047821045	0.10689185559749603	62.41896057128906	13.47071647644043	7
1	1	425.739990234375	440.6733093261719	1.8200000524520874	296.04791259765625	14.841899871826172	5.805166244506836	0.0903099775314331	80.659027099609375	11.536164283752441	6
1	2	514.9666748046875	342.7532958984375	2.5399999618530273	297.4043884277344	14.629599571228027	3.1172900199890137	0.05475560948252678	134.15196228027344	8.192343711853027	6
1	4	385.7167053222656	382.93670654296875	0.9767000079154968	282.04888916015625	16.169300079345703	6.216309547424316	0.11999999731779099	31.261892318725586	15	7
1	3	430.7699890136719	386.1532897949219	2.123300075531006	318.7732849121094	16.055599212646484	6.099999904632568	0.07000000029802322	41	20	2
0	8	372.8633117675781	639.280029296875	4.043300151824951	273.44158935546875	8.869600296020508	5.861607074737549	0.10535731911659241	49.437652587890625	17.879497528076172	15
1	4	507.5766906738281	313.82000732421875	1.3967000246047974	302.42041015625	16.710800170898438	5.9878153800964355	0.10126890242099762	68.60420989990234	12.814704895019531	2
0	9	407.376708984375	510.4100036621094	2.759999990463257	300.43829345703125	13.538800239562988	0.03953658789396286	6.134987925179303e-4	42.73277282714844	0.07839151471853256	6
1	6	544.32330322265625	453.0032958984375	5.170000076293945	298.6108093261719	13.41469955444336	5.77455997467041	0.10780803859233856	91.430419921875	15.646728515625	7
0	10	448.36669921875	606.08331298828125	5.840000152587891	294.90679931640625	12.320199966430664	5.771702766418457	0.10980816185474396	87.5827407836914	15.036931991577148	10
0	4	506.7167053222656	544.19671630859375	5.093299865722656	270.9710998535156	8.365400314331055	6.445286273956299	0.13062556087970734	157.60934448242187	23.040281295776367	11
1	4	318.25	423.8399963378906	-0.5699999928474426	191.7386016845703	13.951000213623047	5.634911060333252	0.08449704200029373	101.9112548828125	20.399999618530273	11
0	7	468.6466979980469	283.5332946777344	0.08330000191926956	244.35690307617187	18.268699645996094	5.948973178863525	0.10117299854755402	61.26103973388672	12.803516387939453	7
0	8	596.6533203125	546.8699951171875	5.619999885559082	278.7838134765625	9.644399642944336	5.666735649108887	0.1555647850036621	167.57723999023437	28.100622177124023	11
0	8	418.3299865722656	602.54327392578125	4.860000133514404	295.51739501953125	12.52560043334961	5.7160162925720215	0.18039007484912872	73.519500732421875	22.5	10
0	3	282.2300109863281	495.5932922363281	-1.3632999658584595	142.36390686035156	11.168100357055664	5.599999904632568	0.11999999731779099	86	25.100000381469727	10
0	8	260.6466979980469	570.853271484375	-0.8233000040054321	120.13909912109375	10.79640007019043	5.53898286819458	0.12411622703075409	95.94915008544922	24.49443244934082	6
0	10	248.33670043945312	599.69329833984375	-1.9532999992370605	100.18560028076172	10.21720027923584	5.218668460845947	0.11182861030101776	80.14384460449219	23.390819549560547	14
0	7	299.1099853515625	515.27001953125	-1.1699999570846558	137.147705078125	11.21679973602295	5.599999904632568	0.11999999731779099	83.01351165771484	25.08243179321289	6
0	8	287.2432861328125	520.31329345703125	-0.4332999885082245	162.47669982910156	11.794300079345703	5.599999904632568	0.05000000074505806	109	6	12
0	1	315.6300048828125	491.4700012207031	0.44999998807907104	209.43460083007812	13.192000389099121	5.853155612945557	0.051237769424915314	144.68377685546875	4.645581245422363	6
1	3	331.5967102050781	465.4200134277344	0.8932999968528748	205.2819061279297	13.520999908447266	5.666309833526611	0.052210330963134766	115.7783432006836	5.653715133666992	11
1	4	338.5299987792969	456.3999938964844	0.9866999983787537	224.49569702148437	14.394200325012207	3.6405818462371826	0.02552487887442112	105.56753540039062	2.1086513996124268	6
1	6	330.55670166015625	419.9967041015625	1.2132999897003174	206.62789916992187	13.49370002746582	6	0.04028467833995819	159.00363159179687	4.943064212799072	7
0	1	428.5133056640625	838.79669189453125	9.796699523925781	122.67440032958984	6.181700229644775	7.199999809265137	0.05999999865889549	84	12.5	11
1	2	348.4032897949219	553.856689453125	1.2400000095367432	188.3533935546875	10.191900253295898	5.599999904632568	0.1599999964237213	201	27.5	6
1	2	310.08331298828125	559.6400146484375	1.100000023841858	195.40260314941406	10.808899879455566	0	0	0	0	4
